"Date","Index","Close","Close_scale"
"2020-05-20","DIS",119.919998,80.92
"2020-05-21","DIS",117.830002,79.51
"2020-05-22","DIS",118.019997,79.64
"2020-05-26","DIS",120.949997,81.61
"2020-05-27","DIS",121.529999,82
"2020-05-28","DIS",116.75,78.78
"2020-05-29","DIS",117.300003,79.15
"2020-06-01","DIS",118.769997,80.14
"2020-06-02","DIS",118.75,80.13
"2020-06-03","DIS",122.18,82.44
"2020-06-04","DIS",123.690002,83.46
"2020-06-05","DIS",124.82,84.22
"2020-06-08","DIS",127.279999,85.88
"2020-06-09","DIS",123.889999,83.6
"2020-06-10","DIS",122.18,82.44
"2020-06-11","DIS",112.639999,76.01
"2020-06-12","DIS",115.489998,77.93
"2020-06-15","DIS",117.080002,79
"2020-06-16","DIS",118.440002,79.92
"2020-06-17","DIS",117.650002,79.39
"2020-06-18","DIS",118.370003,79.87
"2020-06-19","DIS",114.349998,77.16
"2020-06-22","DIS",115.919998,78.22
"2020-06-23","DIS",116.589996,78.67
"2020-06-24","DIS",112.07,75.62
"2020-06-25","DIS",111.360001,75.14
"2020-06-26","DIS",109.099998,73.62
"2020-06-29","DIS",111.519997,75.25
"2020-06-30","DIS",111.510002,75.24
"2020-07-01","DIS",113.010002,76.26
"2020-07-02","DIS",112.18,75.7
"2020-07-06","DIS",114.43,77.21
"2020-07-07","DIS",113.629997,76.67
"2020-07-08","DIS",116.660004,78.72
"2020-07-09","DIS",116.809998,78.82
"2020-07-10","DIS",119.339996,80.53
"2020-07-13","DIS",116.220001,78.42
"2020-07-14","DIS",118.660004,80.07
"2020-07-15","DIS",120.900002,81.58
"2020-07-16","DIS",119.43,80.59
"2020-07-17","DIS",118.650002,80.06
"2020-07-20","DIS",117.790001,79.48
"2020-07-21","DIS",118.620003,80.04
"2020-07-22","DIS",119.029999,80.32
"2020-07-23","DIS",118.120003,79.7
"2020-07-24","DIS",117.610001,79.36
"2020-07-27","DIS",116.309998,78.48
"2020-07-28","DIS",116.18,78.39
"2020-07-29","DIS",115.610001,78.01
"2020-07-30","DIS",115.660004,78.04
"2020-07-31","DIS",116.940002,78.91
"2020-08-03","DIS",116.349998,78.51
"2020-08-04","DIS",117.290001,79.14
"2020-08-05","DIS",127.610001,86.11
"2020-08-06","DIS",130.820007,88.27
"2020-08-07","DIS",129.929993,87.67
"2020-08-10","DIS",128.789993,86.9
"2020-08-11","DIS",130.490005,88.05
"2020-08-12","DIS",131.789993,88.93
"2020-08-13","DIS",130.960007,88.37
"2020-08-14","DIS",130.529999,88.08
"2020-08-17","DIS",129.369995,87.29
"2020-08-18","DIS",128.919998,86.99
"2020-08-19","DIS",127.769997,86.21
"2020-08-20","DIS",128.119995,86.45
"2020-08-21","DIS",127.440002,85.99
"2020-08-24","DIS",130.690002,88.18
"2020-08-25","DIS",129.789993,87.58
"2020-08-26","DIS",132.179993,89.19
"2020-08-27","DIS",133.729996,90.24
"2020-08-28","DIS",135.539993,91.46
"2020-08-31","DIS",131.869995,88.98
"2020-09-01","DIS",133.550003,90.11
"2020-09-02","DIS",135.389999,91.36
"2020-09-03","DIS",133.240005,89.91
"2020-09-04","DIS",131.990005,89.06
"2020-09-08","DIS",134.199997,90.55
"2020-09-09","DIS",133.360001,89.99
"2020-09-10","DIS",133.220001,89.89
"2020-09-11","DIS",131.75,88.9
"2020-09-14","DIS",131.25,88.56
"2020-09-15","DIS",131.240005,88.56
"2020-09-16","DIS",132.089996,89.13
"2020-09-17","DIS",130.220001,87.87
"2020-09-18","DIS",128.630005,86.79
"2020-09-21","DIS",125.410004,84.62
"2020-09-22","DIS",127.209999,85.84
"2020-09-23","DIS",123.279999,83.18
"2020-09-24","DIS",122.489998,82.65
"2020-09-25","DIS",124,83.67
"2020-09-28","DIS",125.989998,85.01
"2020-09-29","DIS",125.400002,84.62
"2020-09-30","DIS",124.080002,83.72
"2020-10-01","DIS",123.309998,83.21
"2020-10-02","DIS",122.550003,82.69
"2020-10-05","DIS",123.370003,83.25
"2020-10-06","DIS",120.93,81.6
"2020-10-07","DIS",122.910004,82.94
"2020-10-08","DIS",123.089996,83.06
"2020-10-09","DIS",124.980003,84.33
"2020-10-12","DIS",124.970001,84.33
"2020-10-13","DIS",128.960007,87.02
"2020-10-14","DIS",126.589996,85.42
"2020-10-15","DIS",127.360001,85.94
"2020-10-16","DIS",126.809998,85.57
"2020-10-19","DIS",124.230003,83.83
"2020-10-20","DIS",124.949997,84.31
"2020-10-21","DIS",126.629997,85.45
"2020-10-22","DIS",127.559998,86.07
"2020-10-23","DIS",128.350006,86.61
"2020-10-26","DIS",124.059998,83.71
"2020-10-27","DIS",123.309998,83.21
"2020-10-28","DIS",118.470001,79.94
"2020-10-29","DIS",121.540001,82.01
"2020-10-30","DIS",121.25,81.82
"2020-11-02","DIS",120.129997,81.06
"2020-11-03","DIS",124.019997,83.68
"2020-11-04","DIS",125.07,84.39
"2020-11-05","DIS",126.959999,85.67
"2020-11-06","DIS",127.459999,86.01
"2020-11-09","DIS",142.589996,96.21
"2020-11-10","DIS",142.110001,95.89
"2020-11-11","DIS",137.820007,93
"2020-11-12","DIS",135.520004,91.44
"2020-11-13","DIS",138.360001,93.36
"2020-11-16","DIS",144.669998,97.62
"2020-11-17","DIS",144.5,97.5
"2020-11-18","DIS",143.899994,97.1
"2020-11-19","DIS",141.720001,95.63
"2020-11-20","DIS",141.070007,95.19
"2020-11-23","DIS",145.979996,98.5
"2020-11-24","DIS",151.490005,102.22
"2020-11-25","DIS",149.089996,100.6
"2020-11-27","DIS",147.130005,99.28
"2020-11-30","DIS",148.009995,99.87
"2020-12-01","DIS",149.440002,100.84
"2020-12-02","DIS",153.610001,103.65
"2020-12-03","DIS",153.240005,103.4
"2020-12-04","DIS",154.139999,104.01
"2020-12-07","DIS",153.679993,103.7
"2020-12-08","DIS",153.720001,103.72
"2020-12-09","DIS",154.429993,104.2
"2020-12-10","DIS",154.690002,104.38
"2020-01-02","T",38.860001,100
"2020-01-03","T",39.060001,100.51
"2020-01-06","T",39.099998,100.62
"2020-01-07","T",39.25,101
"2020-01-08","T",39.369999,101.31
"2020-01-09","T",38.799999,99.85
"2020-01-10","T",38.57,99.25
"2020-01-13","T",38.099998,98.04
"2020-01-14","T",38.09,98.02
"2020-01-15","T",37.869999,97.45
"2020-01-16","T",38.029999,97.86
"2020-01-17","T",38.380001,98.76
"2020-01-21","T",38.52,99.13
"2020-01-22","T",39.040001,100.46
"2020-01-23","T",38.630001,99.41
"2020-01-24","T",38.5,99.07
"2020-01-27","T",38.25,98.43
"2020-01-28","T",38.580002,99.28
"2020-01-29","T",37.049999,95.34
"2020-01-30","T",37.43,96.32
"2020-01-31","T",37.619999,96.81
"2020-02-03","T",36.959999,95.11
"2020-02-04","T",37.630001,96.83
"2020-02-05","T",37.810001,97.3
"2020-02-06","T",38.439999,98.92
"2020-02-07","T",38.450001,98.94
"2020-02-10","T",38.34,98.66
"2020-02-11","T",38.169998,98.22
"2020-02-12","T",38.040001,97.89
"2020-02-13","T",38.310001,98.58
"2020-02-14","T",38.25,98.43
"2020-02-18","T",38.259998,98.46
"2020-02-19","T",38.439999,98.92
"2020-02-20","T",38.610001,99.36
"2020-02-21","T",38.549999,99.2
"2020-02-24","T",38.049999,97.92
"2020-02-25","T",37.349998,96.11
"2020-02-26","T",37.099998,95.47
"2020-02-27","T",35.73,91.95
"2020-02-28","T",35.220001,90.63
"2020-03-02","T",37.18,95.68
"2020-03-03","T",36.299999,93.41
"2020-03-04","T",38.18,98.25
"2020-03-05","T",37.18,95.68
"2020-03-06","T",37.029999,95.29
"2020-03-09","T",34.689999,89.27
"2020-03-10","T",35.849998,92.25
"2020-03-11","T",34.52,88.83
"2020-03-12","T",31.33,80.62
"2020-03-13","T",34.470001,88.7
"2020-03-16","T",31.809999,81.86
"2020-03-17","T",33.740002,86.82
"2020-03-18","T",32.849998,84.53
"2020-03-19","T",31.15,80.16
"2020-03-20","T",28.450001,73.21
"2020-03-23","T",26.77,68.89
"2020-03-24","T",28.09,72.29
"2020-03-25","T",28.4,73.08
"2020-03-26","T",30.6,78.74
"2020-03-27","T",29.84,76.79
"2020-03-30","T",30.23,77.79
"2020-03-31","T",29.15,75.01
"2020-04-01","T",28.049999,72.18
"2020-04-02","T",28.76,74.01
"2020-04-03","T",27.459999,70.66
"2020-04-06","T",29.440001,75.76
"2020-04-07","T",30.08,77.41
"2020-04-08","T",29.889999,76.92
"2020-04-09","T",30.73,79.08
"2020-04-13","T",30.190001,77.69
"2020-04-14","T",31.129999,80.11
"2020-04-15","T",30.09,77.43
"2020-04-16","T",30.16,77.61
"2020-04-17","T",31.23,80.37
"2020-04-20","T",30.98,79.72
"2020-04-21","T",29.870001,76.87
"2020-04-22","T",29.469999,75.84
"2020-04-23","T",29.5,75.91
"2020-04-24","T",29.709999,76.45
"2020-04-27","T",30.540001,78.59
"2020-04-28","T",30.65,78.87
"2020-04-29","T",31.43,80.88
"2020-04-30","T",30.469999,78.41
"2020-05-01","T",29.9,76.94
"2020-05-04","T",29.6,76.17
"2020-05-05","T",29.74,76.53
"2020-05-06","T",28.790001,74.09
"2020-05-07","T",28.889999,74.34
"2020-05-08","T",29.790001,76.66
"2020-05-11","T",29.379999,75.6
"2020-05-12","T",28.889999,74.34
"2020-05-13","T",28.09,72.29
"2020-05-14","T",28.58,73.55
"2020-05-15","T",28.309999,72.85
"2020-05-18","T",29.450001,75.78
"2020-05-19","T",28.959999,74.52
"2020-05-20","T",29.59,76.15
"2020-05-21","T",29.77,76.61
"2020-05-22","T",29.879999,76.89
"2020-05-26","T",30.82,79.31
"2020-05-27","T",31.85,81.96
"2020-05-28","T",31.059999,79.93
"2020-05-29","T",30.860001,79.41
"2020-06-01","T",30.93,79.59
"2020-06-02","T",30.99,79.75
"2020-06-03","T",31.51,81.09
"2020-06-04","T",31.799999,81.83
"2020-06-05","T",32.77,84.33
"2020-06-08","T",33.23,85.51
"2020-06-09","T",32.619999,83.94
"2020-06-10","T",32.139999,82.71
"2020-06-11","T",30.17,77.64
"2020-06-12","T",30.5,78.49
"2020-06-15","T",30.5,78.49
"2020-06-16","T",30.780001,79.21
"2020-06-17","T",30.26,77.87
"2020-06-18","T",30.35,78.1
"2020-06-19","T",30.309999,78
"2020-06-22","T",30.110001,77.48
"2020-06-23","T",30.25,77.84
"2020-06-24","T",29.42,75.71
"2020-06-25","T",29.719999,76.48
"2020-06-26","T",29.08,74.83
"2020-06-29","T",29.91,76.97
"2020-06-30","T",30.23,77.79
"2020-07-01","T",29.9,76.94
"2020-07-02","T",30.08,77.41
"2020-07-06","T",30.49,78.46
"2020-07-07","T",30.32,78.02
"2020-07-08","T",30.459999,78.38
"2020-07-09","T",29.540001,76.02
"2020-07-10","T",30.129999,77.53
"2020-07-13","T",29.76,76.58
"2020-07-14","T",29.959999,77.1
"2020-07-15","T",30.01,77.23
"2020-07-16","T",30.389999,78.2
"2020-07-17","T",30.25,77.84
"2020-07-20","T",29.85,76.81
"2020-07-21","T",30.25,77.84
"2020-07-22","T",30.16,77.61
"2020-07-23","T",29.9,76.94
"2020-07-24","T",29.57,76.09
"2020-07-27","T",29.290001,75.37
"2020-07-28","T",29.690001,76.4
"2020-07-29","T",29.559999,76.07
"2020-07-30","T",29.57,76.09
"2020-07-31","T",29.58,76.12
"2020-08-03","T",29.620001,76.22
"2020-08-04","T",30.01,77.23
"2020-08-05","T",29.85,76.81
"2020-08-06","T",29.84,76.79
"2020-08-07","T",30.02,77.25
"2020-08-10","T",30.200001,77.71
"2020-08-11","T",30.200001,77.71
"2020-08-12","T",30.18,77.66
"2020-08-13","T",29.91,76.97
"2020-08-14","T",30.01,77.23
"2020-08-17","T",29.85,76.81
"2020-08-18","T",29.790001,76.66
"2020-08-19","T",29.73,76.51
"2020-08-20","T",29.67,76.35
"2020-08-21","T",29.690001,76.4
"2020-08-24","T",30.030001,77.28
"2020-08-25","T",29.9,76.94
"2020-08-26","T",29.99,77.17
"2020-08-27","T",29.9,76.94
"2020-08-28","T",30.040001,77.3
"2020-08-31","T",29.809999,76.71
"2020-09-01","T",29.469999,75.84
"2020-09-02","T",29.700001,76.43
"2020-09-03","T",29.59,76.15
"2020-09-04","T",29.42,75.71
"2020-09-08","T",29.51,75.94
"2020-09-09","T",29.370001,75.58
"2020-09-10","T",28.91,74.4
"2020-09-11","T",29,74.63
"2020-09-14","T",29.139999,74.99
"2020-09-15","T",29.120001,74.94
"2020-09-16","T",29.24,75.24
"2020-09-17","T",29.07,74.81
"2020-09-18","T",28.93,74.45
"2020-09-21","T",28.629999,73.67
"2020-09-22","T",28.51,73.37
"2020-09-23","T",27.870001,71.72
"2020-09-24","T",28.040001,72.16
"2020-09-25","T",28.040001,72.16
"2020-09-28","T",28.379999,73.03
"2020-09-29","T",28.299999,72.83
"2020-09-30","T",28.51,73.37
"2020-10-01","T",28.49,73.31
"2020-10-02","T",28.68,73.8
"2020-10-05","T",28.67,73.78
"2020-10-06","T",28.709999,73.88
"2020-10-07","T",28.799999,74.11
"2020-10-08","T",28.610001,73.62
"2020-10-09","T",28.32,72.88
"2020-10-12","T",28.129999,72.39
"2020-10-13","T",27.75,71.41
"2020-10-14","T",27.49,70.74
"2020-10-15","T",27.450001,70.64
"2020-10-16","T",27.33,70.33
"2020-10-19","T",26.879999,69.17
"2020-10-20","T",26.76,68.86
"2020-10-21","T",26.719999,68.76
"2020-10-22","T",28.280001,72.77
"2020-10-23","T",27.82,71.59
"2020-10-26","T",27.379999,70.46
"2020-10-27","T",26.92,69.27
"2020-10-28","T",26.5,68.19
"2020-10-29","T",26.76,68.86
"2020-10-30","T",27.02,69.53
"2020-11-02","T",27.34,70.36
"2020-11-03","T",27.459999,70.66
"2020-11-04","T",27.040001,69.58
"2020-11-05","T",27.51,70.79
"2020-11-06","T",27.440001,70.61
"2020-11-09","T",28.299999,72.83
"2020-11-10","T",28.85,74.24
"2020-11-11","T",28.73,73.93
"2020-11-12","T",28.440001,73.19
"2020-11-13","T",28.91,74.4
"2020-11-16","T",28.969999,74.55
"2020-11-17","T",29.030001,74.7
"2020-11-18","T",28.620001,73.65
"2020-11-19","T",28.280001,72.77
"2020-11-20","T",28.32,72.88
"2020-11-23","T",28.620001,73.65
"2020-11-24","T",29.23,75.22
"2020-11-25","T",28.99,74.6
"2020-11-27","T",29.030001,74.7
"2020-11-30","T",28.75,73.98
"2020-12-01","T",28.870001,74.29
"2020-12-02","T",29.09,74.86
"2020-12-03","T",29.23,75.22
"2020-12-04","T",29.540001,76.02
"2020-12-07","T",29.639999,76.27
"2020-12-08","T",30.809999,79.28
"2020-12-09","T",31.459999,80.96
"2020-12-10","T",30.690001,78.98
"2020-01-02","ROKU",137.100006,100
"2020-01-03","ROKU",137.509995,100.3
"2020-01-06","ROKU",143.369995,104.57
"2020-01-07","ROKU",138.190002,100.8
"2020-01-08","ROKU",134.639999,98.21
"2020-01-09","ROKU",133.789993,97.59
"2020-01-10","ROKU",128.399994,93.65
"2020-01-13","ROKU",133.929993,97.69
"2020-01-14","ROKU",133.419998,97.32
"2020-01-15","ROKU",132.5,96.64
"2020-01-16","ROKU",131.070007,95.6
"2020-01-17","ROKU",130.380005,95.1
"2020-01-21","ROKU",136.630005,99.66
"2020-01-22","ROKU",132.429993,96.59
"2020-01-23","ROKU",134.070007,97.79
"2020-01-24","ROKU",130.089996,94.89
"2020-01-27","ROKU",126.209999,92.06
"2020-01-28","ROKU",129.610001,94.54
"2020-01-29","ROKU",128.880005,94
"2020-01-30","ROKU",130.639999,95.29
"2020-01-31","ROKU",120.949997,88.22
"2020-02-03","ROKU",127.5,93
"2020-02-04","ROKU",131.029999,95.57
"2020-02-05","ROKU",125.940002,91.86
"2020-02-06","ROKU",126.160004,92.02
"2020-02-07","ROKU",124.25,90.63
"2020-02-10","ROKU",132.210007,96.43
"2020-02-11","ROKU",137,99.93
"2020-02-12","ROKU",138.289993,100.87
"2020-02-13","ROKU",139.050003,101.42
"2020-02-14","ROKU",130.25,95
"2020-02-18","ROKU",127.150002,92.74
"2020-02-19","ROKU",126.559998,92.31
"2020-02-20","ROKU",124.080002,90.5
"2020-02-21","ROKU",119.379997,87.08
"2020-02-24","ROKU",116.989998,85.33
"2020-02-25","ROKU",118.669998,86.56
"2020-02-26","ROKU",112.709999,82.21
"2020-02-27","ROKU",110.029999,80.26
"2020-02-28","ROKU",113.669998,82.91
"2020-03-02","ROKU",114.669998,83.64
"2020-03-03","ROKU",108.620003,79.23
"2020-03-04","ROKU",109.610001,79.95
"2020-03-05","ROKU",106.440002,77.64
"2020-03-06","ROKU",102.019997,74.41
"2020-03-09","ROKU",96.260002,70.21
"2020-03-10","ROKU",97.300003,70.97
"2020-03-11","ROKU",90.629997,66.11
"2020-03-12","ROKU",78.809998,57.48
"2020-03-13","ROKU",80.949997,59.04
"2020-03-16","ROKU",63.84,46.56
"2020-03-17","ROKU",69.459999,50.66
"2020-03-18","ROKU",67.5,49.23
"2020-03-19","ROKU",74.120003,54.06
"2020-03-20","ROKU",76.129997,55.53
"2020-03-23","ROKU",89.459999,65.25
"2020-03-24","ROKU",97.199997,70.9
"2020-03-25","ROKU",94.849998,69.18
"2020-03-26","ROKU",89.75,65.46
"2020-03-27","ROKU",87.449997,63.79
"2020-03-30","ROKU",89.610001,65.36
"2020-03-31","ROKU",87.480003,63.81
"2020-04-01","ROKU",82.419998,60.12
"2020-04-02","ROKU",82.529999,60.2
"2020-04-03","ROKU",81.459999,59.42
"2020-04-06","ROKU",89.489998,65.27
"2020-04-07","ROKU",87.800003,64.04
"2020-04-08","ROKU",87.809998,64.05
"2020-04-09","ROKU",92.449997,67.43
"2020-04-13","ROKU",96.559998,70.43
"2020-04-14","ROKU",106.529999,77.7
"2020-04-15","ROKU",113,82.42
"2020-04-16","ROKU",128,93.36
"2020-04-17","ROKU",126.800003,92.49
"2020-04-20","ROKU",130.039993,94.85
"2020-04-21","ROKU",123.559998,90.12
"2020-04-22","ROKU",122.190002,89.12
"2020-04-23","ROKU",123.059998,89.76
"2020-04-24","ROKU",124.830002,91.05
"2020-04-27","ROKU",128.630005,93.82
"2020-04-28","ROKU",119.360001,87.06
"2020-04-29","ROKU",119.519997,87.18
"2020-04-30","ROKU",121.230003,88.42
"2020-05-01","ROKU",114.019997,83.17
"2020-05-04","ROKU",124.300003,90.66
"2020-05-05","ROKU",123.489998,90.07
"2020-05-06","ROKU",127.519997,93.01
"2020-05-07","ROKU",137.5,100.29
"2020-05-08","ROKU",126.660004,92.39
"2020-05-11","ROKU",132.179993,96.41
"2020-05-12","ROKU",127.160004,92.75
"2020-05-13","ROKU",117.559998,85.75
"2020-05-14","ROKU",116.599998,85.05
"2020-05-15","ROKU",112.93,82.37
"2020-05-18","ROKU",118.449997,86.4
"2020-05-19","ROKU",116.019997,84.62
"2020-05-20","ROKU",117.040001,85.37
"2020-05-21","ROKU",114.699997,83.66
"2020-05-22","ROKU",108.510002,79.15
"2020-05-26","ROKU",107.589996,78.48
"2020-05-27","ROKU",106.559998,77.72
"2020-05-28","ROKU",109.199997,79.65
"2020-05-29","ROKU",109.510002,79.88
"2020-06-01","ROKU",112.949997,82.39
"2020-06-02","ROKU",110.82,80.83
"2020-06-03","ROKU",103.959999,75.83
"2020-06-04","ROKU",102.93,75.08
"2020-06-05","ROKU",104.379997,76.13
"2020-06-08","ROKU",112.949997,82.39
"2020-06-09","ROKU",113.25,82.6
"2020-06-10","ROKU",113.800003,83.01
"2020-06-11","ROKU",106.949997,78.01
"2020-06-12","ROKU",108.07,78.83
"2020-06-15","ROKU",107.489998,78.4
"2020-06-16","ROKU",120.809998,88.12
"2020-06-17","ROKU",117.32,85.57
"2020-06-18","ROKU",127.790001,93.21
"2020-06-19","ROKU",128.5,93.73
"2020-06-22","ROKU",129.779999,94.66
"2020-06-23","ROKU",127.879997,93.27
"2020-06-24","ROKU",123.349998,89.97
"2020-06-25","ROKU",123.599998,90.15
"2020-06-26","ROKU",122.550003,89.39
"2020-06-29","ROKU",115.050003,83.92
"2020-06-30","ROKU",116.529999,85
"2020-07-01","ROKU",128.389999,93.65
"2020-07-02","ROKU",128.649994,93.84
"2020-07-06","ROKU",132.029999,96.3
"2020-07-07","ROKU",130.419998,95.13
"2020-07-08","ROKU",133.759995,97.56
"2020-07-09","ROKU",149.690002,109.18
"2020-07-10","ROKU",153.050003,111.63
"2020-07-13","ROKU",149.059998,108.72
"2020-07-14","ROKU",150.360001,109.67
"2020-07-15","ROKU",154.210007,112.48
"2020-07-16","ROKU",153.309998,111.82
"2020-07-17","ROKU",148.360001,108.21
"2020-07-20","ROKU",150.460007,109.74
"2020-07-21","ROKU",153.360001,111.86
"2020-07-22","ROKU",152.169998,110.99
"2020-07-23","ROKU",150.160004,109.53
"2020-07-24","ROKU",151.169998,110.26
"2020-07-27","ROKU",155.970001,113.76
"2020-07-28","ROKU",148.75,108.5
"2020-07-29","ROKU",151.570007,110.55
"2020-07-30","ROKU",150.350006,109.66
"2020-07-31","ROKU",154.889999,112.98
"2020-08-03","ROKU",161.820007,118.03
"2020-08-04","ROKU",166.440002,121.4
"2020-08-05","ROKU",165.419998,120.66
"2020-08-06","ROKU",153.869995,112.23
"2020-08-07","ROKU",156.389999,114.07
"2020-08-10","ROKU",150.410004,109.71
"2020-08-11","ROKU",146.410004,106.79
"2020-08-12","ROKU",146.979996,107.21
"2020-08-13","ROKU",149.970001,109.39
"2020-08-14","ROKU",146.850006,107.11
"2020-08-17","ROKU",145.710007,106.28
"2020-08-18","ROKU",149.850006,109.3
"2020-08-19","ROKU",147.369995,107.49
"2020-08-20","ROKU",148.889999,108.6
"2020-08-21","ROKU",147.130005,107.32
"2020-08-24","ROKU",148.580002,108.37
"2020-08-25","ROKU",147.770004,107.78
"2020-08-26","ROKU",164.279999,119.82
"2020-08-27","ROKU",160.970001,117.41
"2020-08-28","ROKU",172.850006,126.08
"2020-08-31","ROKU",173.479996,126.54
"2020-09-01","ROKU",179.270004,130.76
"2020-09-02","ROKU",178.320007,130.07
"2020-09-03","ROKU",166.899994,121.74
"2020-09-04","ROKU",159.910004,116.64
"2020-09-08","ROKU",162.630005,118.62
"2020-09-09","ROKU",161.179993,117.56
"2020-09-10","ROKU",159.440002,116.29
"2020-09-11","ROKU",155.460007,113.39
"2020-09-14","ROKU",157.729996,115.05
"2020-09-15","ROKU",168.520004,122.92
"2020-09-16","ROKU",169.990005,123.99
"2020-09-17","ROKU",164.669998,120.11
"2020-09-18","ROKU",160.470001,117.05
"2020-09-21","ROKU",188.820007,137.72
"2020-09-22","ROKU",193.789993,141.35
"2020-09-23","ROKU",187.25,136.58
"2020-09-24","ROKU",178.270004,130.03
"2020-09-25","ROKU",182.429993,133.06
"2020-09-28","ROKU",186.289993,135.88
"2020-09-29","ROKU",187.869995,137.03
"2020-09-30","ROKU",188.800003,137.71
"2020-10-01","ROKU",200.339996,146.13
"2020-10-02","ROKU",200,145.88
"2020-10-05","ROKU",204.160004,148.91
"2020-10-06","ROKU",204.830002,149.4
"2020-10-07","ROKU",212.550003,155.03
"2020-10-08","ROKU",223.839996,163.27
"2020-10-09","ROKU",223.949997,163.35
"2020-10-12","ROKU",221.679993,161.69
"2020-10-13","ROKU",238.574997,174.02
"2020-10-14","ROKU",233.050003,169.99
"2020-10-15","ROKU",226.470001,165.19
"2020-10-16","ROKU",222.320007,162.16
"2020-10-19","ROKU",222.139999,162.03
"2020-10-20","ROKU",218.399994,159.3
"2020-10-21","ROKU",222.779999,162.49
"2020-10-22","ROKU",222.360001,162.19
"2020-10-23","ROKU",223.960007,163.36
"2020-10-26","ROKU",218.419998,159.31
"2020-10-27","ROKU",225.070007,164.16
"2020-10-28","ROKU",217.399994,158.57
"2020-10-29","ROKU",217.929993,158.96
"2020-10-30","ROKU",202.399994,147.63
"2020-11-02","ROKU",206.880005,150.9
"2020-11-03","ROKU",203.490005,148.42
"2020-11-04","ROKU",215.679993,157.32
"2020-11-05","ROKU",225.059998,164.16
"2020-11-06","ROKU",253.360001,184.8
"2020-11-09","ROKU",221.910004,161.86
"2020-11-10","ROKU",216.979996,158.26
"2020-11-11","ROKU",231.429993,168.8
"2020-11-12","ROKU",230.899994,168.42
"2020-11-13","ROKU",228.100006,166.37
"2020-11-16","ROKU",232.699997,169.73
"2020-11-17","ROKU",237.130005,172.96
"2020-11-18","ROKU",231.990005,169.21
"2020-11-19","ROKU",255.669998,186.48
"2020-11-20","ROKU",263.140015,191.93
"2020-11-23","ROKU",276.579987,201.74
"2020-11-24","ROKU",273.01001,199.13
"2020-11-25","ROKU",278.059998,202.82
"2020-11-27","ROKU",275.339996,200.83
"2020-11-30","ROKU",293.570007,214.13
"2020-12-01","ROKU",285.709991,208.4
"2020-12-02","ROKU",281.329987,205.2
"2020-12-03","ROKU",289.100006,210.87
"2020-12-04","ROKU",296.380005,216.18
"2020-12-07","ROKU",299.980011,218.8
"2020-12-08","ROKU",306.130005,223.29
"2020-12-09","ROKU",306.230011,223.36
"2020-12-10","ROKU",321.98999,234.86
"2020-01-02","ZM",68.720001,100
"2020-01-03","ZM",67.279999,97.9
"2020-01-06","ZM",70.32,102.33
"2020-01-07","ZM",71.900002,104.63
"2020-01-08","ZM",72.550003,105.57
"2020-01-09","ZM",72.620003,105.68
"2020-01-10","ZM",73.089996,106.36
"2020-01-13","ZM",74.029999,107.73
"2020-01-14","ZM",73.160004,106.46
"2020-01-15","ZM",76.940002,111.96
"2020-01-16","ZM",76.110001,110.75
"2020-01-17","ZM",75.559998,109.95
"2020-01-21","ZM",76.730003,111.66
"2020-01-22","ZM",75.540001,109.92
"2020-01-23","ZM",74.470001,108.37
"2020-01-24","ZM",73,106.23
"2020-01-27","ZM",70.440002,102.5
"2020-01-28","ZM",71.510002,104.06
"2020-01-29","ZM",73.580002,107.07
"2020-01-30","ZM",74.540001,108.47
"2020-01-31","ZM",76.300003,111.03
"2020-02-03","ZM",87.660004,127.56
"2020-02-04","ZM",85.790001,124.84
"2020-02-05","ZM",86.989998,126.59
"2020-02-06","ZM",87.260002,126.98
"2020-02-07","ZM",88.639999,128.99
"2020-02-10","ZM",89.669998,130.49
"2020-02-11","ZM",88.68,129.05
"2020-02-12","ZM",88.279999,128.46
"2020-02-13","ZM",89.860001,130.76
"2020-02-14","ZM",90.949997,132.35
"2020-02-18","ZM",96.389999,140.26
"2020-02-19","ZM",103.93,151.24
"2020-02-20","ZM",105.290001,153.22
"2020-02-21","ZM",101.760002,148.08
"2020-02-24","ZM",105.010002,152.81
"2020-02-25","ZM",107.080002,155.82
"2020-02-26","ZM",106.879997,155.53
"2020-02-27","ZM",113.550003,165.24
"2020-02-28","ZM",105,152.79
"2020-03-02","ZM",113.110001,164.6
"2020-03-03","ZM",117.470001,170.94
"2020-03-04","ZM",116.800003,169.97
"2020-03-05","ZM",125,181.9
"2020-03-06","ZM",114.32,166.36
"2020-03-09","ZM",113.75,165.53
"2020-03-10","ZM",108.489998,157.87
"2020-03-11","ZM",110.300003,160.51
"2020-03-12","ZM",109.470001,159.3
"2020-03-13","ZM",107.470001,156.39
"2020-03-16","ZM",107.860001,156.96
"2020-03-17","ZM",111.099998,161.67
"2020-03-18","ZM",118.709999,172.74
"2020-03-19","ZM",123.769997,180.11
"2020-03-20","ZM",130.550003,189.97
"2020-03-23","ZM",159.559998,232.19
"2020-03-24","ZM",135.179993,196.71
"2020-03-25","ZM",138.110001,200.97
"2020-03-26","ZM",141.149994,205.4
"2020-03-27","ZM",151.699997,220.75
"2020-03-30","ZM",150.880005,219.56
"2020-03-31","ZM",146.119995,212.63
"2020-04-01","ZM",137,199.36
"2020-04-02","ZM",121.93,177.43
"2020-04-03","ZM",128.199997,186.55
"2020-04-06","ZM",122.940002,178.9
